# Logfile created on 2026-03-25 02:33:05 +0100 by logger.rb/v1.5.3
2026-03-25 02:33:05 +0100: Memory Usage (435928K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/HPAmplifier/OTA_Telescopic_backup/OTA_Telescopic_NO_FLATTEN/Layout_and_Related_files/OTA_Telescopic_TOP_wp.gds
2026-03-25 02:33:05 +0100: Memory Usage (435928K) : Ruby Version for klayout: 3.2.3
2026-03-25 02:33:05 +0100: Memory Usage (435972K) : Loading database to memory is complete.
2026-03-25 02:33:05 +0100: Memory Usage (435972K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/HPAmplifier/OTA_Telescopic_backup/OTA_Telescopic_NO_FLATTEN/Layout_and_Related_files/drc_run_OTA_Telescopic_TOP_wp/OTA_Telescopic_TOP_wp_OTA_Telescopic_TOP_wp_passiv.lyrdb
2026-03-25 02:33:05 +0100: Memory Usage (435972K) : Evaluate switches.
2026-03-25 02:33:05 +0100: Memory Usage (435972K) : tables selected: passiv
2026-03-25 02:33:05 +0100: Memory Usage (435972K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 02:33:05 +0100: Memory Usage (435972K) : deep mode is enabled.
2026-03-25 02:33:06 +0100: Memory Usage (454196K) : fgimp_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454196K) : emwihv_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454196K) : lbe_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454460K) : alcustop_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454460K) : nometfiller_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454460K) : prboundary_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454460K) : exchange0_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454460K) : exchange0_pin has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange0_text has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange1_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange1_pin has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange1_text has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange2_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange2_pin has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange2_text has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange3_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange3_pin has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454724K) : exchange3_text has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454988K) : exchange4_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454988K) : exchange4_pin has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454988K) : exchange4_text has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454988K) : isonwell_drw has 0 polygons
2026-03-25 02:33:06 +0100: Memory Usage (454988K) : Total no. of polygons in the design is 74600
2026-03-25 02:33:06 +0100: Memory Usage (454988K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-03-25 02:33:06 +0100: Memory Usage (454988K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-03-25 02:33:06 +0100: Memory Usage (454988K) : The following rules values were missing in tech json and default values were used:
2026-03-25 02:33:06 +0100: Memory Usage (454988K) :   - Cnt_c_digibnd
2026-03-25 02:33:06 +0100: Memory Usage (456408K) : Total area of the design is 28136.451999999997 um^2.
2026-03-25 02:33:06 +0100: Memory Usage (456408K) : The design dimensions are 211.6 µm * 132.97 µm.
2026-03-25 02:33:06 +0100: Memory Usage (456408K) : Starting general IHP-SG13G2 derivations.
2026-03-25 02:33:06 +0100: Memory Usage (456408K) : Starting Pwell derivations
2026-03-25 02:33:06 +0100: Memory Usage (458936K) : Starting IHP-SG13G2 DRC rules.
2026-03-25 02:33:06 +0100: Memory Usage (458936K) : Starting 5.27. Passiv table
2026-03-25 02:33:06 +0100: Memory Usage (458936K) : Executing rule Pas.a
2026-03-25 02:33:06 +0100: Memory Usage (459696K) : Executing rule Pas.b
2026-03-25 02:33:06 +0100: Memory Usage (459696K) : Executing rule Pas.c
2026-03-25 02:33:06 +0100: Memory Usage (460444K) : KLayout DRC run for tables 'passiv' completed in 0.43 seconds
