 time            Vin            
 0.00000000e+00 -2.50022225e-12 
 2.55806348e-07 -5.41533254e-02 
 2.55808789e-07 -5.43029484e-02 
 2.55811230e-07 -5.44524437e-02 
 2.55813672e-07 -5.46018108e-02 
 2.55816113e-07 -5.47510494e-02 
 2.55818555e-07 -5.49001592e-02 
 2.55820996e-07 -5.50491398e-02 
 2.55823438e-07 -5.51979909e-02 
 2.55825879e-07 -5.53467121e-02 
 2.55828320e-07 -5.54953030e-02 
 2.55830762e-07 -5.56437634e-02 
 2.55833203e-07 -5.57920928e-02 
 2.55835645e-07 -5.59402910e-02 
 2.55838086e-07 -5.60883575e-02 
 2.55840527e-07 -5.62362920e-02 
 2.55842969e-07 -5.63840942e-02 
 2.55845410e-07 -5.65317637e-02 
 2.55847852e-07 -5.66793002e-02 
 2.55850293e-07 -5.68267033e-02 
 2.55852734e-07 -5.69739728e-02 
 2.55855176e-07 -5.71211081e-02 
 2.55857617e-07 -5.72681090e-02 
 2.55860059e-07 -5.74149752e-02 
 2.55862500e-07 -5.75617063e-02 
 2.55864941e-07 -5.77083019e-02 
 2.55867383e-07 -5.78547617e-02 
 2.55869824e-07 -5.80010854e-02 
 2.55872266e-07 -5.81472726e-02 
 2.55874707e-07 -5.82933230e-02 
 2.55877148e-07 -5.84392362e-02 
 2.55879590e-07 -5.85850119e-02 
 2.55882031e-07 -5.87306498e-02 
 2.55884473e-07 -5.88761494e-02 
 2.55886914e-07 -5.90215105e-02 
 2.55889355e-07 -5.91667327e-02 
 2.55891797e-07 -5.93118157e-02 
 2.55894238e-07 -5.94567592e-02 
 2.55896680e-07 -5.96015627e-02 
 2.55899121e-07 -5.97462260e-02 
 2.55901563e-07 -5.98907487e-02 
 2.55904004e-07 -6.00351304e-02 
 2.55906445e-07 -6.01793709e-02 
 2.55908887e-07 -6.03234698e-02 
 2.55911328e-07 -6.04674267e-02 
 2.55913770e-07 -6.06112414e-02 
 2.55916211e-07 -6.07549134e-02 
 2.55918652e-07 -6.08984424e-02 
 2.55921094e-07 -6.10418282e-02 
 2.55923535e-07 -6.11850703e-02 
 2.55925977e-07 -6.13281685e-02 
 2.55928418e-07 -6.14711223e-02 
 2.55930859e-07 -6.16139315e-02 
 2.55933301e-07 -6.17565957e-02 
 2.55935742e-07 -6.18991146e-02 
 2.55938184e-07 -6.20414878e-02 
 2.55940625e-07 -6.21837151e-02 
 2.55943066e-07 -6.23257960e-02 
 2.55945508e-07 -6.24677303e-02 
 2.55947949e-07 -6.26095175e-02 
 2.55950391e-07 -6.27511575e-02 
 2.55952832e-07 -6.28926498e-02 
 2.55955273e-07 -6.30339940e-02 
 2.55957715e-07 -6.31751900e-02 
 2.55960156e-07 -6.33162373e-02 
 2.55962598e-07 -6.34571356e-02 
 2.55965039e-07 -6.35978846e-02 
 2.55967480e-07 -6.37384840e-02 
 2.55969922e-07 -6.38789333e-02 
 2.55972363e-07 -6.40192324e-02 
 2.55974805e-07 -6.41593808e-02 
 2.55977246e-07 -6.42993782e-02 
 2.55979688e-07 -6.44392244e-02 
 2.55982129e-07 -6.45789189e-02 
 2.55984570e-07 -6.47184614e-02 
 2.55987012e-07 -6.48578517e-02 
 2.55989453e-07 -6.49970893e-02 
 2.55991895e-07 -6.51361740e-02 
 2.55994336e-07 -6.52751054e-02 
 2.55996777e-07 -6.54138832e-02 
 2.55999219e-07 -6.55525071e-02 
 2.56001660e-07 -6.56909767e-02 
 2.56004102e-07 -6.58292918e-02 
 2.56006543e-07 -6.59674520e-02 
 2.56008984e-07 -6.61054569e-02 
 2.56011426e-07 -6.62433063e-02 
 2.56013867e-07 -6.63809998e-02 
 2.56016309e-07 -6.65185371e-02 
 2.56018750e-07 -6.66559179e-02 
 2.56021191e-07 -6.67931418e-02 
 2.56023633e-07 -6.69302086e-02 
 2.56026074e-07 -6.70671178e-02 
 2.56028516e-07 -6.72038693e-02 
 2.56030957e-07 -6.73404626e-02 
 2.56033398e-07 -6.74768974e-02 
 2.56035840e-07 -6.76131735e-02 
 2.56038281e-07 -6.77492905e-02 
 2.56040723e-07 -6.78852481e-02 
 2.56043164e-07 -6.80210459e-02 
 2.56045605e-07 -6.81566836e-02 
 2.56048047e-07 -6.82921610e-02 
 2.56050488e-07 -6.84274777e-02 
 2.56052930e-07 -6.85626333e-02 
 2.56055371e-07 -6.86976277e-02 
 2.56057813e-07 -6.88324603e-02 
 2.56060254e-07 -6.89671310e-02 
 2.56062695e-07 -6.91016395e-02 
 2.56065137e-07 -6.92359853e-02 
 2.56067578e-07 -6.93701682e-02 
 2.56070020e-07 -6.95041878e-02 
 2.56072461e-07 -6.96380439e-02 
 2.56074902e-07 -6.97717362e-02 
 2.56077344e-07 -6.99052643e-02 
 2.56079785e-07 -7.00386278e-02 
 2.56082227e-07 -7.01718266e-02 
 2.56084668e-07 -7.03048602e-02 
 2.56087109e-07 -7.04377285e-02 
 2.56089551e-07 -7.05704309e-02 
 2.56091992e-07 -7.07029673e-02 
 2.56094434e-07 -7.08353374e-02 
 2.56096875e-07 -7.09675407e-02 
 2.56099316e-07 -7.10995771e-02 
 2.56101758e-07 -7.12314461e-02 
 2.56104199e-07 -7.13631476e-02 
 2.56106641e-07 -7.14946811e-02 
 2.56109082e-07 -7.16260464e-02 
 2.56111523e-07 -7.17572431e-02 
 2.56113965e-07 -7.18882710e-02 
 2.56116406e-07 -7.20191297e-02 
 2.56118848e-07 -7.21498190e-02 
 2.56121289e-07 -7.22803384e-02 
 2.56123730e-07 -7.24106878e-02 
 2.56126172e-07 -7.25408669e-02 
 2.56128613e-07 -7.26708752e-02 
 2.56131055e-07 -7.28007125e-02 
 2.56133496e-07 -7.29303785e-02 
 2.56135938e-07 -7.30598729e-02 
 2.56138379e-07 -7.31891954e-02 
 2.56140820e-07 -7.33183456e-02 
 2.56143262e-07 -7.34473234e-02 
 2.56145703e-07 -7.35761283e-02 
 2.56148145e-07 -7.37047600e-02 
 2.56150586e-07 -7.38332184e-02 
 2.56153027e-07 -7.39615030e-02 
 2.56155469e-07 -7.40896135e-02 
 2.56157910e-07 -7.42175497e-02 
 2.56160352e-07 -7.43453113e-02 
 2.56162793e-07 -7.44728980e-02 
 2.56165234e-07 -7.46003094e-02 
 2.56167676e-07 -7.47275452e-02 
 2.56170117e-07 -7.48546052e-02 
 2.56172559e-07 -7.49814891e-02 
 2.56175000e-07 -7.51081965e-02 
 2.56177441e-07 -7.52347272e-02 
 2.56179883e-07 -7.53610809e-02 
 2.56182324e-07 -7.54872572e-02 
 2.56184766e-07 -7.56132559e-02 
 2.56187207e-07 -7.57390767e-02 
 2.56189648e-07 -7.58647193e-02 
 2.56192090e-07 -7.59901833e-02 
 2.56194531e-07 -7.61154685e-02 
 2.56196973e-07 -7.62405746e-02 
 2.56199414e-07 -7.63655014e-02 
 2.56201855e-07 -7.64902484e-02 
 2.56204297e-07 -7.66148154e-02 
 2.56206738e-07 -7.67392022e-02 
 2.56209180e-07 -7.68634083e-02 
 2.56211621e-07 -7.69874337e-02 
 2.56214063e-07 -7.71112778e-02 
 2.56216504e-07 -7.72349405e-02 
 2.56218945e-07 -7.73584215e-02 
 2.56221387e-07 -7.74817204e-02 
 2.56223828e-07 -7.76048370e-02 
 2.56226270e-07 -7.77277710e-02 
 2.56228711e-07 -7.78505221e-02 
 2.56231152e-07 -7.79730900e-02 
 2.56233594e-07 -7.80954744e-02 
 2.56236035e-07 -7.82176751e-02 
 2.56238477e-07 -7.83396917e-02 
 2.56240918e-07 -7.84615239e-02 
 2.56243359e-07 -7.85831716e-02 
 2.56245801e-07 -7.87046343e-02 
 2.56248242e-07 -7.88259118e-02 
 2.56250684e-07 -7.89470039e-02 
 2.56253125e-07 -7.90679101e-02 
 2.56255566e-07 -7.91886303e-02 
 2.56258008e-07 -7.93091642e-02 
 2.56260449e-07 -7.94295115e-02 
 2.56262891e-07 -7.95496718e-02 
 2.56265332e-07 -7.96696450e-02 
 2.56267773e-07 -7.97894307e-02 
 2.56270215e-07 -7.99090286e-02 
 2.56272656e-07 -8.00284385e-02 
 2.56275098e-07 -8.01476601e-02 
 2.56277539e-07 -8.02666931e-02 
 2.56279980e-07 -8.03855372e-02 
 2.56282422e-07 -8.05041922e-02 
 2.56284863e-07 -8.06226577e-02 
 2.56287305e-07 -8.07409335e-02 
 2.56289746e-07 -8.08590193e-02 
 2.56292188e-07 -8.09769149e-02 
 2.56294629e-07 -8.10946199e-02 
 2.56297070e-07 -8.12121341e-02 
 2.56299512e-07 -8.13294572e-02 
 2.56301953e-07 -8.14465889e-02 
 2.56304395e-07 -8.15635290e-02 
 2.56306836e-07 -8.16802771e-02 
 2.56309277e-07 -8.17968330e-02 
 2.56311719e-07 -8.19131965e-02 
 2.56314160e-07 -8.20293672e-02 
 2.56316602e-07 -8.21453449e-02 
 2.56319043e-07 -8.22611292e-02 
 2.56321484e-07 -8.23767201e-02 
 2.56323926e-07 -8.24921170e-02 
 2.56326367e-07 -8.26073199e-02 
 2.56328809e-07 -8.27223284e-02 
 2.56331250e-07 -8.28371422e-02 
 2.56333691e-07 -8.29517611e-02 
 2.56336133e-07 -8.30661848e-02 
 2.56338574e-07 -8.31804131e-02 
 2.56341016e-07 -8.32944456e-02 
 2.56343457e-07 -8.34082821e-02 
 2.56345898e-07 -8.35219224e-02 
 2.56348340e-07 -8.36353661e-02 
 2.56350781e-07 -8.37486130e-02 
 2.56353223e-07 -8.38616628e-02 
 2.56355664e-07 -8.39745153e-02 
 2.56358105e-07 -8.40871702e-02 
 2.56360547e-07 -8.41996273e-02 
 2.56362988e-07 -8.43118862e-02 
 2.56365430e-07 -8.44239467e-02 
 2.56367871e-07 -8.45358086e-02 
 2.56370313e-07 -8.46474715e-02 
 2.56372754e-07 -8.47589353e-02 
 2.56375195e-07 -8.48701996e-02 
 2.56377637e-07 -8.49812642e-02 
 2.56380078e-07 -8.50921288e-02 
 2.56382520e-07 -8.52027932e-02 
 2.56384961e-07 -8.53132571e-02 
 2.56387402e-07 -8.54235203e-02 
 2.56389844e-07 -8.55335825e-02 
 2.56392285e-07 -8.56434433e-02 
 2.56394727e-07 -8.57531027e-02 
 2.56397168e-07 -8.58625603e-02 
 2.56399609e-07 -8.59718158e-02 
 2.56402051e-07 -8.60808690e-02 
 2.56404492e-07 -8.61897197e-02 
 2.56406934e-07 -8.62983676e-02 
 2.56409375e-07 -8.64068124e-02 
 2.56411816e-07 -8.65150538e-02 
 2.56414258e-07 -8.66230917e-02 
 2.56416699e-07 -8.67309258e-02 
 2.56419141e-07 -8.68385557e-02 
 2.56421582e-07 -8.69459814e-02 
 2.56424023e-07 -8.70532024e-02 
 2.56426465e-07 -8.71602186e-02 
 2.56428906e-07 -8.72670297e-02 
 2.56431348e-07 -8.73736354e-02 
 2.56433789e-07 -8.74800356e-02 
 2.56436230e-07 -8.75862299e-02 
 2.56438672e-07 -8.76922181e-02 
 2.56441113e-07 -8.77980000e-02 
 2.56443555e-07 -8.79035752e-02 
 2.56445996e-07 -8.80089436e-02 
 2.56448438e-07 -8.81141050e-02 
 2.56450879e-07 -8.82190589e-02 
 2.56453320e-07 -8.83238053e-02 
 2.56455762e-07 -8.84283439e-02 
 2.56458203e-07 -8.85326744e-02 
 2.56460645e-07 -8.86367965e-02 
 2.56463086e-07 -8.87407101e-02 
 2.56465527e-07 -8.88444148e-02 
 2.56467969e-07 -8.89479105e-02 
 2.56470410e-07 -8.90511970e-02 
 2.56472852e-07 -8.91542738e-02 
 2.56475293e-07 -8.92571409e-02 
 2.56477734e-07 -8.93597979e-02 
 2.56480176e-07 -8.94622447e-02 
 2.56482617e-07 -8.95644809e-02 
 2.56485059e-07 -8.96665064e-02 
 2.56487500e-07 -8.97683209e-02 
 2.56489941e-07 -8.98699242e-02 
 2.56492383e-07 -8.99713160e-02 
 2.56494824e-07 -9.00724961e-02 
 2.56497266e-07 -9.01734642e-02 
 2.56499707e-07 -9.02742201e-02 
 2.56502148e-07 -9.03747637e-02 
 2.56504590e-07 -9.04750945e-02 
 2.56507031e-07 -9.05752125e-02 
 2.56509473e-07 -9.06751173e-02 
 2.56511914e-07 -9.07748088e-02 
 2.56514355e-07 -9.08742867e-02 
 2.56516797e-07 -9.09735507e-02 
 2.56519238e-07 -9.10726007e-02 
 2.56521680e-07 -9.11714363e-02 
 2.56524121e-07 -9.12700574e-02 
 2.56526563e-07 -9.13684638e-02 
 2.56529004e-07 -9.14666552e-02 
 2.56531445e-07 -9.15646313e-02 
 2.56533887e-07 -9.16623919e-02 
 2.56536328e-07 -9.17599369e-02 
 2.56538770e-07 -9.18572660e-02 
 2.56541211e-07 -9.19543789e-02 
 2.56543652e-07 -9.20512754e-02 
 2.56546094e-07 -9.21479553e-02 
 2.56548535e-07 -9.22444184e-02 
 2.56550977e-07 -9.23406645e-02 
 2.56553418e-07 -9.24366932e-02 
 2.56555859e-07 -9.25325044e-02 
 2.56558301e-07 -9.26280979e-02 
 2.56560742e-07 -9.27234735e-02 
 2.56563184e-07 -9.28186308e-02 
 2.56565625e-07 -9.29135697e-02 
 2.56568066e-07 -9.30082900e-02 
 2.56570508e-07 -9.31027915e-02 
 2.56572949e-07 -9.31970738e-02 
 2.56575391e-07 -9.32911369e-02 
 2.56577832e-07 -9.33849804e-02 
 2.56580273e-07 -9.34786042e-02 
 2.56582715e-07 -9.35720080e-02 
 2.56585156e-07 -9.36651917e-02 
 2.56587598e-07 -9.37581549e-02 
 2.56590039e-07 -9.38508975e-02 
 2.56592480e-07 -9.39434193e-02 
 2.56594922e-07 -9.40357200e-02 
 2.56597363e-07 -9.41277995e-02 
 2.56599805e-07 -9.42196574e-02 
 2.56602246e-07 -9.43112937e-02 
 2.56604688e-07 -9.44027080e-02 
 2.56607129e-07 -9.44939002e-02 
 2.56609570e-07 -9.45848700e-02 
 2.56612012e-07 -9.46756173e-02 
 2.56614453e-07 -9.47661418e-02 
 2.56616895e-07 -9.48564433e-02 
 2.56619336e-07 -9.49465215e-02 
 2.56621777e-07 -9.50363764e-02 
 2.56624219e-07 -9.51260076e-02 
 2.56626660e-07 -9.52154150e-02 
 2.56629102e-07 -9.53045984e-02 
 2.56631543e-07 -9.53935574e-02 
 2.56633984e-07 -9.54822921e-02 
 2.56636426e-07 -9.55708020e-02 
 2.56638867e-07 -9.56590870e-02 
 2.56641309e-07 -9.57471470e-02 
 2.56643750e-07 -9.58349816e-02 
 2.56646191e-07 -9.59225908e-02 
 2.56648633e-07 -9.60099742e-02 
 2.56651074e-07 -9.60971317e-02 
 2.56653516e-07 -9.61840631e-02 
 2.56655957e-07 -9.62707681e-02 
 2.56658398e-07 -9.63572466e-02 
 2.56660840e-07 -9.64434984e-02 
 2.56663281e-07 -9.65295232e-02 
 2.56665723e-07 -9.66153209e-02 
 2.56668164e-07 -9.67008913e-02 
 2.56670605e-07 -9.67862341e-02 
 2.56673047e-07 -9.68713491e-02 
 2.56675488e-07 -9.69562362e-02 
 2.56677930e-07 -9.70408952e-02 
 2.56680371e-07 -9.71253258e-02 
 2.56682813e-07 -9.72095278e-02 
 2.56685254e-07 -9.72935011e-02 
 2.56687695e-07 -9.73772455e-02 
 2.56690137e-07 -9.74607608e-02 
 2.56692578e-07 -9.75440467e-02 
 2.56695020e-07 -9.76271030e-02 
 2.56697461e-07 -9.77099297e-02 
 2.56699902e-07 -9.77925264e-02 
 2.56702344e-07 -9.78748930e-02 
 2.56704785e-07 -9.79570293e-02 
 2.56707227e-07 -9.80389351e-02 
 2.56709668e-07 -9.81206103e-02 
 2.56712109e-07 -9.82020545e-02 
 2.56714551e-07 -9.82832676e-02 
 2.56716992e-07 -9.83642495e-02 
 2.56719434e-07 -9.84449999e-02 
 2.56721875e-07 -9.85255186e-02 
 2.56724316e-07 -9.86058056e-02 
 2.56726758e-07 -9.86858605e-02 
 2.56729199e-07 -9.87656831e-02 
 2.56731641e-07 -9.88452734e-02 
 2.56734082e-07 -9.89246311e-02 
 2.56736523e-07 -9.90037560e-02 
 2.56738965e-07 -9.90826479e-02 
 2.56741406e-07 -9.91613067e-02 
 2.56743848e-07 -9.92397321e-02 
 2.56746289e-07 -9.93179240e-02 
 2.56748730e-07 -9.93958823e-02 
 2.56751172e-07 -9.94736066e-02 
 2.56753613e-07 -9.95510969e-02 
 2.56756055e-07 -9.96283529e-02 
 2.56758496e-07 -9.97053744e-02 
 2.56760938e-07 -9.97821614e-02 
 2.56763379e-07 -9.98587135e-02 
 2.56765820e-07 -9.99350307e-02 
 2.56768262e-07 -1.00011113e-01 
 2.56770703e-07 -1.00086959e-01 
 2.56773145e-07 -1.00162571e-01 
 2.56775586e-07 -1.00237946e-01 
 2.56778027e-07 -1.00313086e-01 
 2.56780469e-07 -1.00387989e-01 
 2.56782910e-07 -1.00462657e-01 
 2.56785352e-07 -1.00537088e-01 
 2.56787793e-07 -1.00611282e-01 
 2.56790234e-07 -1.00685240e-01 
 2.56792676e-07 -1.00758960e-01 
 2.56795117e-07 -1.00832444e-01 
 2.56797559e-07 -1.00905690e-01 
 2.56800000e-07 -1.00978699e-01 
 2.56802441e-07 -1.01051470e-01 
 2.56804883e-07 -1.01124004e-01 
 2.56807324e-07 -1.01196299e-01 
 2.56809766e-07 -1.01268357e-01 
 2.56812207e-07 -1.01340176e-01 
 2.56814648e-07 -1.01411757e-01 
 2.56817090e-07 -1.01483099e-01 
 2.56819531e-07 -1.01554202e-01 
 2.56821973e-07 -1.01625066e-01 
 2.56824414e-07 -1.01695691e-01 
 2.56826855e-07 -1.01766077e-01 
 2.56829297e-07 -1.01836223e-01 
 2.56831738e-07 -1.01906130e-01 
 2.56834180e-07 -1.01975797e-01 
 2.56836621e-07 -1.02045224e-01 
 2.56839063e-07 -1.02114411e-01 
 2.56841504e-07 -1.02183358e-01 
 2.56843945e-07 -1.02252064e-01 
 2.56846387e-07 -1.02320529e-01 
 2.56848828e-07 -1.02388754e-01 
 2.56851270e-07 -1.02456738e-01 
 2.56853711e-07 -1.02524480e-01 
 2.56856152e-07 -1.02591982e-01 
 2.56858594e-07 -1.02659242e-01 
 2.56861035e-07 -1.02726261e-01 
 2.56863477e-07 -1.02793037e-01 
 2.56865918e-07 -1.02859572e-01 
 2.56868359e-07 -1.02925865e-01 
 2.56870801e-07 -1.02991916e-01 
 2.56873242e-07 -1.03057724e-01 
 2.56875684e-07 -1.03123290e-01 
 2.56878125e-07 -1.03188613e-01 
 2.56880566e-07 -1.03253693e-01 
 2.56883008e-07 -1.03318531e-01 
 2.56885449e-07 -1.03383125e-01 
 2.56887891e-07 -1.03447476e-01 
 2.56890332e-07 -1.03511583e-01 
 2.56892773e-07 -1.03575447e-01 
 2.56895215e-07 -1.03639068e-01 
 2.56897656e-07 -1.03702444e-01 
 2.56900098e-07 -1.03765576e-01 
 2.56902539e-07 -1.03828465e-01 
 2.56904980e-07 -1.03891109e-01 
 2.56907422e-07 -1.03953508e-01 
 2.56909863e-07 -1.04015663e-01 
 2.56912305e-07 -1.04077573e-01 
 2.56914746e-07 -1.04139238e-01 
 2.56917188e-07 -1.04200658e-01 
 2.56919629e-07 -1.04261833e-01 
 2.56922070e-07 -1.04322762e-01 
 2.56924512e-07 -1.04383447e-01 
 2.56926953e-07 -1.04443885e-01 
 2.56929395e-07 -1.04504078e-01 
 2.56931836e-07 -1.04564024e-01 
 2.56934277e-07 -1.04623725e-01 
 2.56936719e-07 -1.04683180e-01 
 2.56939160e-07 -1.04742388e-01 
 2.56941602e-07 -1.04801350e-01 
 2.56944043e-07 -1.04860065e-01 
 2.56946484e-07 -1.04918533e-01 
 2.56948926e-07 -1.04976755e-01 
 2.56951367e-07 -1.05034729e-01 
 2.56953809e-07 -1.05092456e-01 
 2.56956250e-07 -1.05149936e-01 
 2.56958691e-07 -1.05207169e-01 
 2.56961133e-07 -1.05264154e-01 
 2.56963574e-07 -1.05320891e-01 
 2.56966016e-07 -1.05377381e-01 
 2.56968457e-07 -1.05433622e-01 
 2.56970898e-07 -1.05489616e-01 
 2.56973340e-07 -1.05545361e-01 
 2.56975781e-07 -1.05600858e-01 
 2.56978223e-07 -1.05656106e-01 
 2.56980664e-07 -1.05711106e-01 
 2.56983105e-07 -1.05765857e-01 
 2.56985547e-07 -1.05820359e-01 
 2.56987988e-07 -1.05874612e-01 
 2.56990430e-07 -1.05928616e-01 
 2.56992871e-07 -1.05982371e-01 
 2.56995313e-07 -1.06035877e-01 
 2.56997754e-07 -1.06089132e-01 
 2.57000195e-07 -1.06142139e-01 
 2.57002637e-07 -1.06194895e-01 
 2.57005078e-07 -1.06247402e-01 
 2.57007520e-07 -1.06299658e-01 
 2.57009961e-07 -1.06351664e-01 
 2.57012402e-07 -1.06403421e-01 
 2.57014844e-07 -1.06454926e-01 
 2.57017285e-07 -1.06506182e-01 
 2.57019727e-07 -1.06557186e-01 
 2.57022168e-07 -1.06607940e-01 
 2.57024609e-07 -1.06658443e-01 
 2.57027051e-07 -1.06708695e-01 
 2.57029492e-07 -1.06758696e-01 
 2.57031934e-07 -1.06808446e-01 
 2.57034375e-07 -1.06857945e-01 
 2.57036816e-07 -1.06907192e-01 
 2.57039258e-07 -1.06956187e-01 
 2.57041699e-07 -1.07004931e-01 
 2.57044141e-07 -1.07053423e-01 
 2.57046582e-07 -1.07101663e-01 
 2.57049023e-07 -1.07149651e-01 
 2.57051465e-07 -1.07197387e-01 
 2.57053906e-07 -1.07244870e-01 
 2.57056348e-07 -1.07292102e-01 
 2.57058789e-07 -1.07339080e-01 
 2.57061230e-07 -1.07385807e-01 
 2.57063672e-07 -1.07432280e-01 
 2.57066113e-07 -1.07478501e-01 
 2.57068555e-07 -1.07524469e-01 
 2.57070996e-07 -1.07570184e-01 
 2.57073438e-07 -1.07615645e-01 
 2.57075879e-07 -1.07660854e-01 
 2.57078320e-07 -1.07705809e-01 
 2.57080762e-07 -1.07750511e-01 
 2.57083203e-07 -1.07794959e-01 
 2.57085645e-07 -1.07839153e-01 
 2.57088086e-07 -1.07883094e-01 
 2.57090527e-07 -1.07926781e-01 
 2.57092969e-07 -1.07970214e-01 
 2.57095410e-07 -1.08013393e-01 
 2.57097852e-07 -1.08056317e-01 
 2.57100293e-07 -1.08098988e-01 
 2.57102734e-07 -1.08141404e-01 
 2.57105176e-07 -1.08183565e-01 
 2.57107617e-07 -1.08225472e-01 
 2.57110059e-07 -1.08267125e-01 
 2.57112500e-07 -1.08308522e-01 
 2.57114941e-07 -1.08349665e-01 
 2.57117383e-07 -1.08390553e-01 
 2.57119824e-07 -1.08431186e-01 
 2.57122266e-07 -1.08471563e-01 
 2.57124707e-07 -1.08511686e-01 
 2.57127148e-07 -1.08551553e-01 
 2.57129590e-07 -1.08591164e-01 
 2.57132031e-07 -1.08630520e-01 
 2.57134473e-07 -1.08669621e-01 
 2.57136914e-07 -1.08708465e-01 
 2.57139355e-07 -1.08747054e-01 
 2.57141797e-07 -1.08785387e-01 
 2.57144238e-07 -1.08823464e-01 
 2.57146680e-07 -1.08861285e-01 
 2.57149121e-07 -1.08898850e-01 
 2.57151563e-07 -1.08936159e-01 
 2.57154004e-07 -1.08973211e-01 
 2.57156445e-07 -1.09010007e-01 
 2.57158887e-07 -1.09046546e-01 
 2.57161328e-07 -1.09082829e-01 
 2.57163770e-07 -1.09118855e-01 
 2.57166211e-07 -1.09154624e-01 
 2.57168652e-07 -1.09190136e-01 
 2.57171094e-07 -1.09225392e-01 
 2.57173535e-07 -1.09260390e-01 
 2.57175977e-07 -1.09295131e-01 
 2.57178418e-07 -1.09329615e-01 
 2.57180859e-07 -1.09363842e-01 
 2.57183301e-07 -1.09397812e-01 
 2.57185742e-07 -1.09431524e-01 
 2.57188184e-07 -1.09464979e-01 
 2.57190625e-07 -1.09498176e-01 
 2.57193066e-07 -1.09531115e-01 
 2.57195508e-07 -1.09563797e-01 
 2.57197949e-07 -1.09596220e-01 
 2.57200391e-07 -1.09628386e-01 
 2.57202832e-07 -1.09660294e-01 
 2.57205273e-07 -1.09691944e-01 
 2.57207715e-07 -1.09723336e-01 
 2.57210156e-07 -1.09754470e-01 
 2.57212598e-07 -1.09785345e-01 
 2.57215039e-07 -1.09815962e-01 
 2.57217480e-07 -1.09846321e-01 
 2.57219922e-07 -1.09876421e-01 
 2.57222363e-07 -1.09906262e-01 
 2.57224805e-07 -1.09935845e-01 
 2.57227246e-07 -1.09965170e-01 
 2.57229688e-07 -1.09994235e-01 
 2.57232129e-07 -1.10023042e-01 
 2.57234570e-07 -1.10051590e-01 
 2.57237012e-07 -1.10079878e-01 
 2.57239453e-07 -1.10107908e-01 
 2.57241895e-07 -1.10135679e-01 
 2.57244336e-07 -1.10163190e-01 
 2.57246777e-07 -1.10190443e-01 
 2.57249219e-07 -1.10217436e-01 
 2.57251660e-07 -1.10244169e-01 
 2.57254102e-07 -1.10270644e-01 
 2.57256543e-07 -1.10296859e-01 
 2.57258984e-07 -1.10322814e-01 
 2.57261426e-07 -1.10348509e-01 
 2.57263867e-07 -1.10373945e-01 
 2.57266309e-07 -1.10399122e-01 
 2.57268750e-07 -1.10424038e-01 
 2.57271191e-07 -1.10448695e-01 
 2.57273633e-07 -1.10473092e-01 
 2.57276074e-07 -1.10497228e-01 
 2.57278516e-07 -1.10521105e-01 
 2.57280957e-07 -1.10544722e-01 
 2.57283398e-07 -1.10568078e-01 
 2.57285840e-07 -1.10591175e-01 
 2.57288281e-07 -1.10614011e-01 
 2.57290723e-07 -1.10636587e-01 
 2.57293164e-07 -1.10658903e-01 
 2.57295605e-07 -1.10680958e-01 
 2.57298047e-07 -1.10702752e-01 
 2.57300488e-07 -1.10724287e-01 
 2.57302930e-07 -1.10745560e-01 
 2.57305371e-07 -1.10766573e-01 
 2.57307813e-07 -1.10787326e-01 
 2.57310254e-07 -1.10807818e-01 
 2.57312695e-07 -1.10828049e-01 
 2.57315137e-07 -1.10848019e-01 
 2.57317578e-07 -1.10867728e-01 
 2.57320020e-07 -1.10887177e-01 
 2.57322461e-07 -1.10906364e-01 
 2.57324902e-07 -1.10925291e-01 
 2.57327344e-07 -1.10943957e-01 
 2.57329785e-07 -1.10962361e-01 
 2.57332227e-07 -1.10980505e-01 
 2.57334668e-07 -1.10998387e-01 
 2.57337109e-07 -1.11016008e-01 
 2.57339551e-07 -1.11033368e-01 
 2.57341992e-07 -1.11050466e-01 
 2.57344434e-07 -1.11067304e-01 
 2.57346875e-07 -1.11083880e-01 
 2.57349316e-07 -1.11100194e-01 
 2.57351758e-07 -1.11116247e-01 
 2.57354199e-07 -1.11132039e-01 
 2.57356641e-07 -1.11147569e-01 
 2.57359082e-07 -1.11162837e-01 
 2.57361523e-07 -1.11177844e-01 
 2.57363965e-07 -1.11192590e-01 
 2.57366406e-07 -1.11207074e-01 
 2.57368848e-07 -1.11221296e-01 
 2.57371289e-07 -1.11235256e-01 
 2.57373730e-07 -1.11248955e-01 
 2.57376172e-07 -1.11262391e-01 
 2.57378613e-07 -1.11275566e-01 
 2.57381055e-07 -1.11288480e-01 
 2.57383496e-07 -1.11301131e-01 
 2.57385938e-07 -1.11313520e-01 
 2.57388379e-07 -1.11325648e-01 
 2.57390820e-07 -1.11337513e-01 
 2.57393262e-07 -1.11349117e-01 
 2.57395703e-07 -1.11360458e-01 
 2.57398145e-07 -1.11371538e-01 
 2.57400586e-07 -1.11382355e-01 
 2.57403027e-07 -1.11392910e-01 
 2.57405469e-07 -1.11403204e-01 
 2.57407910e-07 -1.11413235e-01 
 2.57410352e-07 -1.11423004e-01 
 2.57412793e-07 -1.11432510e-01 
 2.57415234e-07 -1.11441755e-01 
 2.57417676e-07 -1.11450737e-01 
 2.57420117e-07 -1.11459457e-01 
 2.57422559e-07 -1.11467915e-01 
 2.57425000e-07 -1.11476110e-01 
 2.57427441e-07 -1.11484043e-01 
